"Time (UTCG)","Azimuth (deg)","Elevation (deg)","Subsolar (deg)"
2 Jan 2021 20:38:00.000,258.758,010.341,100.338
2 Jan 2021 20:39:00.000,259.434,011.031,101.028
2 Jan 2021 20:40:00.000,260.154,011.678,101.675
2 Jan 2021 20:41:00.000,260.918,012.278,102.275
2 Jan 2021 20:42:00.000,261.721,012.828,102.826
2 Jan 2021 20:43:00.000,262.560,013.327,103.325
2 Jan 2021 20:44:00.000,263.433,013.772,103.770
2 Jan 2021 20:45:00.000,264.335,014.161,104.159
2 Jan 2021 20:46:00.000,265.263,014.492,104.490
2 Jan 2021 20:47:00.000,266.212,014.764,104.761
2 Jan 2021 20:48:00.000,267.179,014.974,104.971
2 Jan 2021 20:49:00.000,268.159,015.122,105.120
2 Jan 2021 20:50:00.000,269.148,015.208,105.206
2 Jan 2021 20:51:00.000,270.140,015.231,105.228
2 Jan 2021 20:52:00.000,271.132,015.191,105.188
2 Jan 2021 20:53:00.000,272.119,015.087,105.085
2 Jan 2021 20:54:00.000,273.096,014.921,104.919
2 Jan 2021 20:55:00.000,274.058,014.694,104.691
2 Jan 2021 20:56:00.000,275.002,014.406,104.403
2 Jan 2021 20:57:00.000,275.923,014.058,104.056
2 Jan 2021 20:58:00.000,276.817,013.654,103.651
2 Jan 2021 20:59:00.000,277.681,013.193,103.191
2 Jan 2021 21:00:00.000,278.511,012.680,102.677
2 Jan 2021 21:01:00.000,279.303,012.115,102.112
2 Jan 2021 21:02:00.000,280.055,011.501,101.499
2 Jan 2021 21:03:00.000,280.764,010.842,100.839
2 Jan 2021 21:04:00.000,281.427,010.140,100.137
2 Jan 2021 21:05:00.000,282.042,009.398,099.395
2 Jan 2021 21:06:00.000,282.607,008.619,098.616
2 Jan 2021 21:07:00.000,283.120,007.807,097.804
2 Jan 2021 21:08:00.000,283.580,006.965,096.962
2 Jan 2021 21:09:00.000,283.986,006.095,096.093
2 Jan 2021 21:10:00.000,284.336,005.203,095.200
2 Jan 2021 21:11:00.000,284.629,004.290,094.287
2 Jan 2021 21:12:00.000,284.865,003.361,093.359
2 Jan 2021 21:13:00.000,285.043,002.420,092.417
2 Jan 2021 21:14:00.000,285.162,001.469,091.467
2 Jan 2021 21:15:00.000,285.223,000.513,090.510
2 Jan 2021 21:16:00.000,285.225,-00.445,089.552
2 Jan 2021 21:17:00.000,285.168,-01.401,088.596
2 Jan 2021 21:18:00.000,285.053,-02.353,087.645
2 Jan 2021 21:19:00.000,284.879,-03.295,086.702
2 Jan 2021 21:20:00.000,284.647,-04.225,085.773
2 Jan 2021 21:21:00.000,284.357,-05.138,084.859
2 Jan 2021 21:22:00.000,284.011,-06.033,083.965
2 Jan 2021 21:23:00.000,283.610,-06.904,083.094
2 Jan 2021 21:24:00.000,283.153,-07.748,082.249
2 Jan 2021 21:25:00.000,282.643,-08.563,081.435
2 Jan 2021 21:26:00.000,282.082,-09.344,080.653
2 Jan 2021 21:27:00.000,281.470,-10.089,079.909
2 Jan 2021 21:28:00.000,280.810,-10.794,079.204
2 Jan 2021 21:29:00.000,280.105,-11.456,078.541
2 Jan 2021 21:30:00.000,279.355,-12.073,077.925
2 Jan 2021 21:31:00.000,278.566,-12.641,077.356
2 Jan 2021 21:32:00.000,277.738,-13.159,076.839
2 Jan 2021 21:33:00.000,276.877,-13.623,076.374
2 Jan 2021 21:34:00.000,275.984,-14.032,075.966
2 Jan 2021 21:35:00.000,275.064,-14.383,075.614
2 Jan 2021 21:36:00.000,274.122,-14.675,075.322
2 Jan 2021 21:37:00.000,273.160,-14.907,075.090
2 Jan 2021 21:38:00.000,272.184,-15.077,074.920
2 Jan 2021 21:39:00.000,271.197,-15.185,074.812
2 Jan 2021 21:40:00.000,270.205,-15.230,074.768
2 Jan 2021 21:41:00.000,269.212,-15.211,074.786
2 Jan 2021 21:42:00.000,268.223,-15.130,074.868
2 Jan 2021 21:43:00.000,267.242,-14.986,075.012
2 Jan 2021 21:44:00.000,266.274,-14.779,075.218
2 Jan 2021 21:45:00.000,265.322,-14.512,075.485
2 Jan 2021 21:46:00.000,264.393,-14.185,075.812
2 Jan 2021 21:47:00.000,263.488,-13.800,076.197
2 Jan 2021 21:48:00.000,262.613,-13.358,076.639
2 Jan 2021 21:49:00.000,261.771,-12.863,077.134
2 Jan 2021 21:50:00.000,260.965,-12.315,077.682
2 Jan 2021 21:51:00.000,260.199,-11.718,078.279
2 Jan 2021 21:52:00.000,259.474,-11.074,078.923
2 Jan 2021 21:53:00.000,258.795,-10.387,079.611
2 Jan 2021 21:54:00.000,258.163,-09.658,080.339
2 Jan 2021 21:55:00.000,257.580,-08.891,081.106
2 Jan 2021 21:56:00.000,257.048,-08.090,081.907
2 Jan 2021 21:57:00.000,256.570,-07.258,082.740
2 Jan 2021 21:58:00.000,256.145,-06.397,083.600
2 Jan 2021 21:59:00.000,255.775,-05.512,084.485
2 Jan 2021 22:00:00.000,255.462,-04.606,085.392
2 Jan 2021 22:01:00.000,255.206,-03.682,086.315
2 Jan 2021 22:02:00.000,255.008,-02.744,087.253
2 Jan 2021 22:03:00.000,254.868,-01.796,088.201
2 Jan 2021 22:04:00.000,254.787,-00.841,089.156
2 Jan 2021 22:05:00.000,254.764,000.117,090.114
2 Jan 2021 22:06:00.000,254.800,001.075,091.072
2 Jan 2021 22:07:00.000,254.896,002.029,092.026
2 Jan 2021 22:08:00.000,255.049,002.975,092.972
2 Jan 2021 22:09:00.000,255.261,003.910,093.907
2 Jan 2021 22:10:00.000,255.531,004.830,094.827
2 Jan 2021 22:11:00.000,255.857,005.731,095.728
2 Jan 2021 22:12:00.000,256.240,006.611,096.608
2 Jan 2021 22:13:00.000,256.678,007.465,097.463
2 Jan 2021 22:14:00.000,257.169,008.291,098.288
2 Jan 2021 22:15:00.000,257.713,009.084,099.082
2 Jan 2021 22:16:00.000,258.308,009.842,099.840
2 Jan 2021 22:17:00.000,258.951,010.562,100.559
2 Jan 2021 22:18:00.000,259.642,011.240,101.237
2 Jan 2021 22:19:00.000,260.376,011.873,101.870
2 Jan 2021 22:20:00.000,261.152,012.458,102.456
2 Jan 2021 22:21:00.000,261.967,012.994,102.991
2 Jan 2021 22:22:00.000,262.818,013.477,103.475
2 Jan 2021 22:23:00.000,263.700,013.906,103.903
2 Jan 2021 22:24:00.000,264.611,014.277,104.275
2 Jan 2021 22:25:00.000,265.547,014.590,104.588
2 Jan 2021 22:26:00.000,266.502,014.843,104.841
2 Jan 2021 22:27:00.000,267.474,015.035,105.033
2 Jan 2021 22:28:00.000,268.458,015.165,105.162
2 Jan 2021 22:29:00.000,269.449,015.232,105.229
2 Jan 2021 22:30:00.000,270.443,015.235,105.233
2 Jan 2021 22:31:00.000,271.434,015.176,105.173
2 Jan 2021 22:32:00.000,272.419,015.053,105.050
2 Jan 2021 22:33:00.000,273.392,014.868,104.865
2 Jan 2021 22:34:00.000,274.350,014.622,104.619
2 Jan 2021 22:35:00.000,275.288,014.315,104.313
2 Jan 2021 22:36:00.000,276.202,013.950,103.947
2 Jan 2021 22:37:00.000,277.088,013.528,103.525
2 Jan 2021 22:38:00.000,277.943,013.051,103.048
2 Jan 2021 22:39:00.000,278.762,012.521,102.518
2 Jan 2021 22:40:00.000,279.543,011.941,101.938
2 Jan 2021 22:41:00.000,280.282,011.313,101.310
2 Jan 2021 22:42:00.000,280.978,010.640,100.637
2 Jan 2021 22:43:00.000,281.626,009.925,099.922
2 Jan 2021 22:44:00.000,282.227,009.171,099.168
2 Jan 2021 22:45:00.000,282.777,008.381,098.378
2 Jan 2021 22:46:00.000,283.274,007.558,097.556
2 Jan 2021 22:47:00.000,283.718,006.707,096.704
2 Jan 2021 22:48:00.000,284.107,005.830,095.827
2 Jan 2021 22:49:00.000,284.440,004.930,094.927
2 Jan 2021 22:50:00.000,284.716,004.012,094.009
2 Jan 2021 22:51:00.000,284.935,003.078,093.075
2 Jan 2021 22:52:00.000,285.095,002.133,092.130
2 Jan 2021 22:53:00.000,285.197,001.180,091.177
2 Jan 2021 22:54:00.000,285.240,000.222,090.219
2 Jan 2021 22:55:00.000,285.224,-00.737,089.260
2 Jan 2021 22:56:00.000,285.149,-01.693,088.305
2 Jan 2021 22:57:00.000,285.016,-02.642,087.355
2 Jan 2021 22:58:00.000,284.824,-03.582,086.416
2 Jan 2021 22:59:00.000,284.574,-04.507,085.490
2 Jan 2021 23:00:00.000,284.267,-05.416,084.581
2 Jan 2021 23:01:00.000,283.904,-06.304,083.693
2 Jan 2021 23:02:00.000,283.485,-07.168,082.829
2 Jan 2021 23:03:00.000,283.012,-08.004,081.993
2 Jan 2021 23:04:00.000,282.486,-08.810,081.188
2 Jan 2021 23:05:00.000,281.909,-09.581,080.417
2 Jan 2021 23:06:00.000,281.282,-10.314,079.683
2 Jan 2021 23:07:00.000,280.607,-11.007,078.990
2 Jan 2021 23:08:00.000,279.888,-11.656,078.341
2 Jan 2021 23:09:00.000,279.125,-12.259,077.738
2 Jan 2021 23:10:00.000,278.323,-12.812,077.185
2 Jan 2021 23:11:00.000,277.485,-13.314,076.683
2 Jan 2021 23:12:00.000,276.613,-13.762,076.235
2 Jan 2021 23:13:00.000,275.711,-14.154,075.843
2 Jan 2021 23:14:00.000,274.783,-14.488,075.510
2 Jan 2021 23:15:00.000,273.833,-14.762,075.235
2 Jan 2021 23:16:00.000,272.866,-14.975,075.022
2 Jan 2021 23:17:00.000,271.886,-15.127,074.871
2 Jan 2021 23:18:00.000,270.896,-15.215,074.782
2 Jan 2021 23:19:00.000,269.903,-15.241,074.757
2 Jan 2021 23:20:00.000,268.910,-15.203,074.794
2 Jan 2021 23:21:00.000,267.922,-15.102,074.895
2 Jan 2021 23:22:00.000,266.944,-14.939,075.058
2 Jan 2021 23:23:00.000,265.979,-14.714,075.283
2 Jan 2021 23:24:00.000,265.034,-14.428,075.569
2 Jan 2021 23:25:00.000,264.111,-14.083,075.914
2 Jan 2021 23:26:00.000,263.214,-13.680,076.317
2 Jan 2021 23:27:00.000,262.348,-13.222,076.775
2 Jan 2021 23:28:00.000,261.516,-12.710,077.287
2 Jan 2021 23:29:00.000,260.721,-12.147,077.851
2 Jan 2021 23:30:00.000,259.967,-11.535,078.463
2 Jan 2021 23:31:00.000,259.256,-10.877,079.121
2 Jan 2021 23:32:00.000,258.590,-10.176,079.822
2 Jan 2021 23:33:00.000,257.972,-09.435,080.563
2 Jan 2021 23:34:00.000,257.404,-08.657,081.341
2 Jan 2021 23:35:00.000,256.888,-07.845,082.152
2 Jan 2021 23:36:00.000,256.426,-07.003,082.994
2 Jan 2021 23:37:00.000,256.017,-06.134,083.863
2 Jan 2021 23:38:00.000,255.665,-05.241,084.756
2 Jan 2021 23:39:00.000,255.369,-04.329,085.668
2 Jan 2021 23:40:00.000,255.130,-03.400,086.597
2 Jan 2021 23:41:00.000,254.949,-02.458,087.539
2 Jan 2021 23:42:00.000,254.827,-01.507,088.490
2 Jan 2021 23:43:00.000,254.764,-00.550,089.447
2 Jan 2021 23:44:00.000,254.759,000.409,090.406
2 Jan 2021 23:45:00.000,254.813,001.367,091.364
2 Jan 2021 23:46:00.000,254.926,002.319,092.316
2 Jan 2021 23:47:00.000,255.098,003.263,093.260
2 Jan 2021 23:48:00.000,255.328,004.194,094.191
2 Jan 2021 23:49:00.000,255.615,005.109,095.107
2 Jan 2021 23:50:00.000,255.959,006.005,096.003
2 Jan 2021 23:51:00.000,256.358,006.878,096.875
2 Jan 2021 23:52:00.000,256.813,007.725,097.722
2 Jan 2021 23:53:00.000,257.321,008.541,098.539
2 Jan 2021 23:54:00.000,257.881,009.325,099.322
2 Jan 2021 23:55:00.000,258.491,010.072,100.069
2 Jan 2021 23:56:00.000,259.149,010.780,100.777
2 Jan 2021 23:57:00.000,259.854,011.445,101.442
2 Jan 2021 23:58:00.000,260.602,012.064,102.061
2 Jan 2021 23:59:00.000,261.390,012.635,102.632
3 Jan 2021 00:00:00.000,262.217,013.155,103.153
3 Jan 2021 00:01:00.000,263.078,013.622,103.620
3 Jan 2021 00:02:00.000,263.970,014.034,104.031
3 Jan 2021 00:03:00.000,264.890,014.388,104.386
3 Jan 2021 00:04:00.000,265.833,014.684,104.681
3 Jan 2021 00:05:00.000,266.795,014.918,104.916
3 Jan 2021 00:06:00.000,267.771,015.091,105.089
3 Jan 2021 00:07:00.000,268.758,015.202,105.199
3 Jan 2021 00:08:00.000,269.751,015.249,105.247
3 Jan 2021 00:09:00.000,270.745,015.234,105.231
3 Jan 2021 00:10:00.000,271.736,015.155,105.152
3 Jan 2021 00:11:00.000,272.718,015.013,105.010
3 Jan 2021 00:12:00.000,273.688,014.809,104.807
3 Jan 2021 00:13:00.000,274.641,014.544,104.542
3 Jan 2021 00:14:00.000,275.573,014.220,104.217
3 Jan 2021 00:15:00.000,276.480,013.837,103.834
3 Jan 2021 00:16:00.000,277.357,013.397,103.395
3 Jan 2021 00:17:00.000,278.202,012.903,102.901
3 Jan 2021 00:18:00.000,279.010,012.358,102.355
3 Jan 2021 00:19:00.000,279.779,011.762,101.759
3 Jan 2021 00:20:00.000,280.506,011.120,101.117
3 Jan 2021 00:21:00.000,281.188,010.433,100.430
3 Jan 2021 00:22:00.000,281.822,009.705,099.703
3 Jan 2021 00:23:00.000,282.408,008.940,098.937
3 Jan 2021 00:24:00.000,282.942,008.139,098.136
3 Jan 2021 00:25:00.000,283.424,007.307,097.304
3 Jan 2021 00:26:00.000,283.852,006.447,096.444
3 Jan 2021 00:27:00.000,284.224,005.562,095.559
3 Jan 2021 00:28:00.000,284.540,004.655,094.653
3 Jan 2021 00:29:00.000,284.799,003.731,093.729
3 Jan 2021 00:30:00.000,285.000,002.793,092.791
3 Jan 2021 00:31:00.000,285.142,001.845,091.842
3 Jan 2021 00:32:00.000,285.226,000.889,090.886
3 Jan 2021 00:33:00.000,285.251,-00.070,089.927
3 Jan 2021 00:34:00.000,285.217,-01.029,088.968
3 Jan 2021 00:35:00.000,285.125,-01.984,088.013
3 Jan 2021 00:36:00.000,284.973,-02.931,087.066
3 Jan 2021 00:37:00.000,284.764,-03.867,086.130
3 Jan 2021 00:38:00.000,284.497,-04.789,085.208
3 Jan 2021 00:39:00.000,284.172,-05.692,084.305
3 Jan 2021 00:40:00.000,283.792,-06.574,083.423
3 Jan 2021 00:41:00.000,283.356,-07.431,082.567
3 Jan 2021 00:42:00.000,282.866,-08.258,081.739
3 Jan 2021 00:43:00.000,282.324,-09.054,080.943
3 Jan 2021 00:44:00.000,281.731,-09.814,080.183
3 Jan 2021 00:45:00.000,281.089,-10.536,079.461
3 Jan 2021 00:46:00.000,280.400,-11.217,078.781
3 Jan 2021 00:47:00.000,279.667,-11.852,078.145
3 Jan 2021 00:48:00.000,278.891,-12.441,077.556
3 Jan 2021 00:49:00.000,278.077,-12.979,077.018
3 Jan 2021 00:50:00.000,277.228,-13.465,076.532
3 Jan 2021 00:51:00.000,276.345,-13.897,076.101
3 Jan 2021 00:52:00.000,275.435,-14.271,075.726
3 Jan 2021 00:53:00.000,274.499,-14.587,075.410
3 Jan 2021 00:54:00.000,273.543,-14.843,075.154
3 Jan 2021 00:55:00.000,272.571,-15.038,074.959
3 Jan 2021 00:56:00.000,271.586,-15.170,074.827
3 Jan 2021 00:57:00.000,270.595,-15.240,074.757
3 Jan 2021 00:58:00.000,269.600,-15.246,074.751
3 Jan 2021 00:59:00.000,268.607,-15.189,074.808
3 Jan 2021 01:00:00.000,267.621,-15.069,074.928
3 Jan 2021 01:01:00.000,266.646,-14.887,075.110
3 Jan 2021 01:02:00.000,265.686,-14.643,075.354
3 Jan 2021 01:03:00.000,264.746,-14.339,075.659
3 Jan 2021 01:04:00.000,263.830,-13.976,076.022
3 Jan 2021 01:05:00.000,262.942,-13.556,076.442
3 Jan 2021 01:06:00.000,262.085,-13.080,076.917
3 Jan 2021 01:07:00.000,261.264,-12.552,077.445
3 Jan 2021 01:08:00.000,260.481,-11.973,078.024
3 Jan 2021 01:09:00.000,259.739,-11.347,078.651
3 Jan 2021 01:10:00.000,259.041,-10.675,079.322
3 Jan 2021 01:11:00.000,258.389,-09.961,080.036
3 Jan 2021 01:12:00.000,257.786,-09.208,080.790
3 Jan 2021 01:13:00.000,257.233,-08.419,081.579
3 Jan 2021 01:14:00.000,256.733,-07.597,082.401
3 Jan 2021 01:15:00.000,256.286,-06.746,083.252
3 Jan 2021 01:16:00.000,255.894,-05.868,084.129
3 Jan 2021 01:17:00.000,255.559,-04.969,085.028
3 Jan 2021 01:18:00.000,255.280,-04.050,085.947
3 Jan 2021 01:19:00.000,255.059,-03.116,086.881
3 Jan 2021 01:20:00.000,254.896,-02.171,087.827
3 Jan 2021 01:21:00.000,254.791,-01.217,088.780
3 Jan 2021 01:22:00.000,254.746,-00.258,089.739
3 Jan 2021 01:23:00.000,254.759,000.701,090.699
3 Jan 2021 01:24:00.000,254.831,001.658,091.656
3 Jan 2021 01:25:00.000,254.962,002.609,092.606
3 Jan 2021 01:26:00.000,255.152,003.550,093.547
3 Jan 2021 01:27:00.000,255.399,004.477,094.475
3 Jan 2021 01:28:00.000,255.704,005.388,095.385
3 Jan 2021 01:29:00.000,256.065,006.278,096.275
3 Jan 2021 01:30:00.000,256.482,007.144,097.141
3 Jan 2021 01:31:00.000,256.953,007.982,097.979
3 Jan 2021 01:32:00.000,257.477,008.790,098.787
3 Jan 2021 01:33:00.000,258.053,009.563,099.560
3 Jan 2021 01:34:00.000,258.678,010.299,100.296
3 Jan 2021 01:35:00.000,259.352,010.994,100.991
3 Jan 2021 01:36:00.000,260.070,011.646,101.643
3 Jan 2021 01:37:00.000,260.831,012.251,102.249
3 Jan 2021 01:38:00.000,261.632,012.808,102.805
3 Jan 2021 01:39:00.000,262.470,013.312,103.310
3 Jan 2021 01:40:00.000,263.342,013.763,103.760
3 Jan 2021 01:41:00.000,264.244,014.158,104.155
3 Jan 2021 01:42:00.000,265.171,014.494,104.492
3 Jan 2021 01:43:00.000,266.121,014.771,104.769
3 Jan 2021 01:44:00.000,267.089,014.988,104.985
3 Jan 2021 01:45:00.000,268.070,015.142,105.139
3 Jan 2021 01:46:00.000,269.060,015.233,105.231
3 Jan 2021 01:47:00.000,270.054,015.262,105.259
3 Jan 2021 01:48:00.000,271.048,015.227,105.224
3 Jan 2021 01:49:00.000,272.038,015.129,105.126
3 Jan 2021 01:50:00.000,273.017,014.968,104.965
3 Jan 2021 01:51:00.000,273.983,014.745,104.742
3 Jan 2021 01:52:00.000,274.931,014.462,104.459
3 Jan 2021 01:53:00.000,275.856,014.119,104.116
3 Jan 2021 01:54:00.000,276.755,013.718,103.715
3 Jan 2021 01:55:00.000,277.623,013.262,103.259
3 Jan 2021 01:56:00.000,278.458,012.751,102.749
3 Jan 2021 01:57:00.000,279.255,012.190,102.187
3 Jan 2021 01:58:00.000,280.012,011.579,101.576
3 Jan 2021 01:59:00.000,280.726,010.922,100.920
3 Jan 2021 02:00:00.000,281.394,010.223,100.220
3 Jan 2021 02:01:00.000,282.014,009.482,099.480
3 Jan 2021 02:02:00.000,282.585,008.705,098.703
3 Jan 2021 02:03:00.000,283.104,007.894,097.891
3 Jan 2021 02:04:00.000,283.569,007.053,097.050
3 Jan 2021 02:05:00.000,283.981,006.184,096.181
3 Jan 2021 02:06:00.000,284.336,005.291,095.289
3 Jan 2021 02:07:00.000,284.635,004.379,094.376
3 Jan 2021 02:08:00.000,284.876,003.449,093.447
3 Jan 2021 02:09:00.000,285.059,002.507,092.504
3 Jan 2021 02:10:00.000,285.184,001.555,091.552
3 Jan 2021 02:11:00.000,285.250,000.598,090.595
3 Jan 2021 02:12:00.000,285.258,-00.362,089.635
3 Jan 2021 02:13:00.000,285.206,-01.321,088.676
3 Jan 2021 02:14:00.000,285.095,-02.275,087.723
3 Jan 2021 02:15:00.000,284.926,-03.220,086.778
3 Jan 2021 02:16:00.000,284.699,-04.153,085.845
3 Jan 2021 02:17:00.000,284.414,-05.070,084.928
3 Jan 2021 02:18:00.000,284.072,-05.967,084.030
3 Jan 2021 02:19:00.000,283.674,-06.842,083.155
3 Jan 2021 02:20:00.000,283.222,-07.691,082.306
3 Jan 2021 02:21:00.000,282.716,-08.510,081.487
3 Jan 2021 02:22:00.000,282.157,-09.296,080.702
3 Jan 2021 02:23:00.000,281.549,-10.045,079.952
3 Jan 2021 02:24:00.000,280.892,-10.755,079.242
3 Jan 2021 02:25:00.000,280.188,-11.423,078.574
3 Jan 2021 02:26:00.000,279.442,-12.045,077.952
3 Jan 2021 02:27:00.000,278.654,-12.619,077.378
3 Jan 2021 02:28:00.000,277.828,-13.142,076.855
3 Jan 2021 02:29:00.000,276.967,-13.612,076.385
3 Jan 2021 02:30:00.000,276.075,-14.026,075.971
3 Jan 2021 02:31:00.000,275.156,-14.384,075.614
3 Jan 2021 02:32:00.000,274.213,-14.682,075.316
3 Jan 2021 02:33:00.000,273.251,-14.919,075.078
3 Jan 2021 02:34:00.000,272.274,-15.095,074.902
3 Jan 2021 02:35:00.000,271.286,-15.209,074.789
3 Jan 2021 02:36:00.000,270.292,-15.259,074.738
3 Jan 2021 02:37:00.000,269.297,-15.246,074.751
3 Jan 2021 02:38:00.000,268.305,-15.170,074.828
3 Jan 2021 02:39:00.000,267.321,-15.031,074.967
3 Jan 2021 02:40:00.000,266.349,-14.829,075.168
3 Jan 2021 02:41:00.000,265.395,-14.567,075.431
3 Jan 2021 02:42:00.000,264.461,-14.244,075.753
3 Jan 2021 02:43:00.000,263.552,-13.863,076.134
3 Jan 2021 02:44:00.000,262.673,-13.426,076.572
3 Jan 2021 02:45:00.000,261.826,-12.934,077.064
3 Jan 2021 02:46:00.000,261.015,-12.390,077.608
3 Jan 2021 02:47:00.000,260.243,-11.795,078.202
3 Jan 2021 02:48:00.000,259.514,-11.154,078.843
3 Jan 2021 02:49:00.000,258.829,-10.469,079.528
3 Jan 2021 02:50:00.000,258.192,-09.742,080.255
3 Jan 2021 02:51:00.000,257.603,-08.977,081.020
3 Jan 2021 02:52:00.000,257.066,-08.177,081.820
3 Jan 2021 02:53:00.000,256.582,-07.346,082.652
3 Jan 2021 02:54:00.000,256.151,-06.486,083.512
3 Jan 2021 02:55:00.000,255.776,-05.601,084.397
3 Jan 2021 02:56:00.000,255.458,-04.694,085.303
3 Jan 2021 02:57:00.000,255.196,-03.770,086.227
3 Jan 2021 02:58:00.000,254.992,-02.831,087.166
3 Jan 2021 02:59:00.000,254.847,-01.882,088.115
3 Jan 2021 03:00:00.000,254.761,-00.926,089.071
3 Jan 2021 03:01:00.000,254.733,000.034,090.031
3 Jan 2021 03:02:00.000,254.764,000.994,090.991
3 Jan 2021 03:03:00.000,254.854,001.950,091.947
3 Jan 2021 03:04:00.000,255.003,002.899,092.896
3 Jan 2021 03:05:00.000,255.211,003.837,093.834
3 Jan 2021 03:06:00.000,255.476,004.760,094.757
3 Jan 2021 03:07:00.000,255.798,005.665,095.662
3 Jan 2021 03:08:00.000,256.176,006.549,096.546
3 Jan 2021 03:09:00.000,256.610,007.407,097.404
3 Jan 2021 03:10:00.000,257.098,008.237,098.234
3 Jan 2021 03:11:00.000,257.638,009.035,099.032
3 Jan 2021 03:12:00.000,258.230,009.798,099.795
3 Jan 2021 03:13:00.000,258.871,010.522,100.519
3 Jan 2021 03:14:00.000,259.558,011.205,101.202
3 Jan 2021 03:15:00.000,260.290,011.843,101.841
3 Jan 2021 03:16:00.000,261.065,012.435,102.432
3 Jan 2021 03:17:00.000,261.878,012.976,102.973
3 Jan 2021 03:18:00.000,262.727,013.465,103.462
3 Jan 2021 03:19:00.000,263.609,013.899,103.896
3 Jan 2021 03:20:00.000,264.519,014.276,104.274
3 Jan 2021 03:21:00.000,265.455,014.595,104.593
3 Jan 2021 03:22:00.000,266.411,014.854,104.851
3 Jan 2021 03:23:00.000,267.384,015.052,105.049
3 Jan 2021 03:24:00.000,268.369,015.187,105.184
3 Jan 2021 03:25:00.000,269.362,015.259,105.257
3 Jan 2021 03:26:00.000,270.357,015.268,105.266
3 Jan 2021 03:27:00.000,271.351,015.214,105.211
3 Jan 2021 03:28:00.000,272.339,015.097,105.094
3 Jan 2021 03:29:00.000,273.316,014.917,104.914
3 Jan 2021 03:30:00.000,274.277,014.675,104.673
3 Jan 2021 03:31:00.000,275.219,014.373,104.371
3 Jan 2021 03:32:00.000,276.137,014.013,104.010
3 Jan 2021 03:33:00.000,277.028,013.594,103.592
3 Jan 2021 03:34:00.000,277.887,013.121,103.118
3 Jan 2021 03:35:00.000,278.711,012.594,102.592
3 Jan 2021 03:36:00.000,279.497,012.017,102.014
3 Jan 2021 03:37:00.000,280.241,011.392,101.389
3 Jan 2021 03:38:00.000,280.942,010.721,100.718
3 Jan 2021 03:39:00.000,281.596,010.008,100.006
3 Jan 2021 03:40:00.000,282.202,009.256,099.253
3 Jan 2021 03:41:00.000,282.758,008.468,098.465
3 Jan 2021 03:42:00.000,283.261,007.646,097.643
3 Jan 2021 03:43:00.000,283.710,006.795,096.793
3 Jan 2021 03:44:00.000,284.105,005.918,095.916
3 Jan 2021 03:45:00.000,284.443,005.019,095.016
3 Jan 2021 03:46:00.000,284.725,004.100,094.097
3 Jan 2021 03:47:00.000,284.949,003.166,093.163
3 Jan 2021 03:48:00.000,285.114,002.220,092.217
3 Jan 2021 03:49:00.000,285.221,001.265,091.262
3 Jan 2021 03:50:00.000,285.270,000.305,090.303
3 Jan 2021 03:51:00.000,285.259,-00.655,089.342
3 Jan 2021 03:52:00.000,285.189,-01.613,088.384
3 Jan 2021 03:53:00.000,285.060,-02.565,087.432
3 Jan 2021 03:54:00.000,284.873,-03.508,086.490
3 Jan 2021 03:55:00.000,284.628,-04.437,085.560
3 Jan 2021 03:56:00.000,284.326,-05.349,084.648
3 Jan 2021 03:57:00.000,283.967,-06.241,083.756
3 Jan 2021 03:58:00.000,283.552,-07.109,082.889
3 Jan 2021 03:59:00.000,283.082,-07.949,082.048
3 Jan 2021 04:00:00.000,282.560,-08.759,081.238
3 Jan 2021 04:01:00.000,281.986,-09.535,080.463
3 Jan 2021 04:02:00.000,281.362,-10.273,079.724
3 Jan 2021 04:03:00.000,280.690,-10.971,079.026
3 Jan 2021 04:04:00.000,279.973,-11.625,078.372
3 Jan 2021 04:05:00.000,279.213,-12.234,077.764
3 Jan 2021 04:06:00.000,278.412,-12.793,077.205
3 Jan 2021 04:07:00.000,277.575,-13.300,076.697
3 Jan 2021 04:08:00.000,276.704,-13.754,076.244
3 Jan 2021 04:09:00.000,275.802,-14.151,075.846
3 Jan 2021 04:10:00.000,274.875,-14.491,075.506
3 Jan 2021 04:11:00.000,273.925,-14.771,075.226
3 Jan 2021 04:12:00.000,272.957,-14.990,075.007
3 Jan 2021 04:13:00.000,271.975,-15.147,074.850
3 Jan 2021 04:14:00.000,270.984,-15.242,074.756
3 Jan 2021 04:15:00.000,269.989,-15.273,074.725
3 Jan 2021 04:16:00.000,268.994,-15.240,074.757
3 Jan 2021 04:17:00.000,268.003,-15.145,074.853
3 Jan 2021 04:18:00.000,267.021,-14.986,075.011
3 Jan 2021 04:19:00.000,266.054,-14.766,075.231
3 Jan 2021 04:20:00.000,265.104,-14.485,075.512
3 Jan 2021 04:21:00.000,264.177,-14.144,075.853
3 Jan 2021 04:22:00.000,263.276,-13.746,076.252
3 Jan 2021 04:23:00.000,262.405,-13.291,076.706
3 Jan 2021 04:24:00.000,261.568,-12.782,077.215
3 Jan 2021 04:25:00.000,260.769,-12.222,077.775
3 Jan 2021 04:26:00.000,260.009,-11.613,078.384
3 Jan 2021 04:27:00.000,259.293,-10.958,079.040
3 Jan 2021 04:28:00.000,258.622,-10.259,079.738
3 Jan 2021 04:29:00.000,257.998,-09.520,080.478
3 Jan 2021 04:30:00.000,257.425,-08.743,081.254
