"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
698,26 Apr 2020 15:10:39.536,26 Apr 2020 15:21:40.895,661.359
699,26 Apr 2020 16:44:37.310,26 Apr 2020 16:55:25.065,647.755
700,27 Apr 2020 04:10:12.190,27 Apr 2020 04:21:07.591,655.401
701,27 Apr 2020 05:44:00.390,27 Apr 2020 05:54:55.403,655.013
702,27 Apr 2020 07:19:58.389,27 Apr 2020 07:24:07.949,249.560
703,27 Apr 2020 14:52:22.492,27 Apr 2020 15:02:47.967,625.475
704,27 Apr 2020 16:25:32.846,27 Apr 2020 16:36:50.947,678.101
705,27 Apr 2020 18:04:18.806,27 Apr 2020 18:07:47.077,208.271
706,28 Apr 2020 03:51:42.767,28 Apr 2020 04:01:53.747,610.980
707,28 Apr 2020 05:25:10.290,28 Apr 2020 05:36:30.985,680.695
708,28 Apr 2020 07:00:23.249,28 Apr 2020 07:06:58.245,394.996
709,28 Apr 2020 14:34:15.408,28 Apr 2020 14:43:50.891,575.483
710,28 Apr 2020 16:06:38.817,28 Apr 2020 16:18:12.180,693.363
711,28 Apr 2020 17:43:33.758,28 Apr 2020 17:50:27.865,414.106
712,29 Apr 2020 03:33:21.564,29 Apr 2020 03:42:25.547,543.984
713,29 Apr 2020 05:06:23.534,29 Apr 2020 05:17:57.536,694.002
714,29 Apr 2020 06:41:09.636,29 Apr 2020 06:49:20.925,491.289
715,29 Apr 2020 14:16:19.706,29 Apr 2020 14:24:48.342,508.636
716,29 Apr 2020 15:47:54.317,29 Apr 2020 15:59:29.579,695.262
717,29 Apr 2020 17:23:39.451,29 Apr 2020 17:32:24.873,525.421
718,30 Apr 2020 03:15:14.094,30 Apr 2020 03:22:37.186,443.091
719,30 Apr 2020 04:47:40.165,30 Apr 2020 04:59:15.041,694.876
720,30 Apr 2020 06:22:05.588,30 Apr 2020 06:31:28.029,562.441
721,30 Apr 2020 13:58:38.443,30 Apr 2020 14:05:37.347,418.904
722,30 Apr 2020 15:29:18.897,30 Apr 2020 15:40:43.550,684.652
723,30 Apr 2020 17:04:07.523,30 Apr 2020 17:14:06.031,598.508
724,1 May 2020 02:57:38.776,1 May 2020 03:02:09.809,271.033
725,1 May 2020 04:29:00.509,1 May 2020 04:40:23.152,682.643
726,1 May 2020 06:03:07.464,1 May 2020 06:13:23.277,615.813
727,1 May 2020 13:41:20.418,1 May 2020 13:46:09.201,288.783
728,1 May 2020 15:10:52.490,1 May 2020 15:21:54.197,661.707
729,1 May 2020 16:44:50.836,1 May 2020 16:55:38.131,647.295
730,2 May 2020 04:10:25.274,2 May 2020 04:21:21.086,655.811
731,2 May 2020 05:44:13.697,2 May 2020 05:55:08.333,654.636
732,2 May 2020 07:20:12.477,2 May 2020 07:24:19.746,247.269
733,2 May 2020 14:52:35.335,2 May 2020 15:03:01.312,625.977
734,2 May 2020 16:25:46.242,2 May 2020 16:37:04.075,677.833
735,2 May 2020 18:04:34.272,2 May 2020 18:07:58.511,204.239
736,3 May 2020 03:51:55.768,3 May 2020 04:02:07.391,611.623
737,3 May 2020 05:25:23.561,3 May 2020 05:36:44.023,680.462
738,3 May 2020 07:00:36.895,3 May 2020 07:07:10.556,393.661
739,3 May 2020 14:34:28.125,3 May 2020 14:44:04.292,576.168
740,3 May 2020 16:06:52.094,3 May 2020 16:18:25.357,693.263
741,3 May 2020 17:43:48.000,3 May 2020 17:50:40.438,412.438
742,4 May 2020 03:33:34.450,4 May 2020 03:42:39.383,544.933
743,4 May 2020 05:06:36.762,4 May 2020 05:18:10.680,693.918
744,4 May 2020 06:41:23.131,4 May 2020 06:49:33.459,490.329
745,4 May 2020 14:16:32.274,4 May 2020 14:25:01.821,509.547
746,4 May 2020 15:48:07.485,4 May 2020 15:59:42.799,695.314
747,4 May 2020 17:23:53.347,4 May 2020 17:32:37.714,524.368
748,5 May 2020 03:15:26.763,5 May 2020 03:22:51.318,444.555
749,5 May 2020 04:47:53.353,5 May 2020 04:59:28.292,694.940
750,5 May 2020 06:22:18.998,5 May 2020 06:31:40.718,561.720
751,5 May 2020 13:58:50.808,5 May 2020 14:05:50.959,420.151
752,5 May 2020 15:29:31.959,5 May 2020 15:40:56.809,684.850
753,5 May 2020 17:04:21.209,5 May 2020 17:14:19.008,597.799
754,6 May 2020 02:57:50.772,6 May 2020 03:02:24.699,273.927
755,6 May 2020 04:29:13.651,6 May 2020 04:40:36.517,682.867
756,6 May 2020 06:03:20.817,6 May 2020 06:13:36.093,615.277
757,6 May 2020 13:41:32.387,6 May 2020 13:46:23.138,290.751
758,6 May 2020 15:11:05.444,6 May 2020 15:22:07.497,662.053
759,6 May 2020 16:45:04.363,6 May 2020 16:55:51.194,646.831
760,7 May 2020 04:10:38.359,7 May 2020 04:21:34.578,656.218
761,7 May 2020 05:44:27.004,7 May 2020 05:55:21.263,654.259
762,7 May 2020 07:20:26.570,7 May 2020 07:24:31.537,244.967
763,7 May 2020 14:52:48.177,7 May 2020 15:03:14.658,626.481
764,7 May 2020 16:25:59.641,7 May 2020 16:37:17.201,677.560
765,7 May 2020 18:04:49.791,7 May 2020 18:08:09.894,200.103
766,8 May 2020 03:52:08.776,8 May 2020 04:02:21.032,612.256
767,8 May 2020 05:25:36.829,8 May 2020 05:36:57.061,680.232
768,8 May 2020 07:00:50.541,8 May 2020 07:07:22.867,392.326
769,8 May 2020 14:34:40.842,8 May 2020 14:44:17.695,576.852
770,8 May 2020 16:07:05.373,8 May 2020 16:18:38.533,693.160
771,8 May 2020 17:44:02.250,8 May 2020 17:50:53.003,410.753
772,9 May 2020 03:33:47.341,9 May 2020 03:42:53.216,545.875
773,9 May 2020 05:06:49.992,9 May 2020 05:18:23.824,693.831
774,9 May 2020 06:41:36.625,9 May 2020 06:49:45.994,489.369
775,9 May 2020 14:16:44.843,9 May 2020 14:25:15.302,510.458
776,9 May 2020 15:48:20.655,9 May 2020 15:59:56.019,695.363
777,9 May 2020 17:24:07.247,9 May 2020 17:32:50.551,523.304
778,10 May 2020 03:15:39.438,10 May 2020 03:23:05.445,446.007
779,10 May 2020 04:48:06.543,10 May 2020 04:59:41.544,695.001
780,10 May 2020 06:22:32.409,10 May 2020 06:31:53.407,560.998
781,10 May 2020 13:59:03.175,10 May 2020 14:06:04.571,421.396
782,10 May 2020 15:29:45.023,10 May 2020 15:41:10.069,685.047
783,10 May 2020 17:04:34.897,10 May 2020 17:14:31.983,597.085
784,11 May 2020 02:58:02.789,11 May 2020 03:02:39.571,276.782
785,11 May 2020 04:29:26.794,11 May 2020 04:40:49.882,683.088
786,11 May 2020 06:03:34.170,11 May 2020 06:13:48.910,614.739
787,11 May 2020 13:41:44.358,11 May 2020 13:46:37.071,292.713
788,11 May 2020 15:11:18.401,11 May 2020 15:22:20.799,662.398
789,11 May 2020 16:45:17.889,11 May 2020 16:56:04.257,646.367
790,12 May 2020 04:10:51.446,12 May 2020 04:21:48.069,656.623
791,12 May 2020 05:44:40.312,12 May 2020 05:55:34.192,653.880
792,12 May 2020 07:20:40.674,12 May 2020 07:24:43.317,242.643
793,12 May 2020 14:53:01.021,12 May 2020 15:03:28.004,626.983
794,12 May 2020 16:26:13.035,12 May 2020 16:37:30.327,677.292
795,12 May 2020 18:05:05.357,12 May 2020 18:08:21.228,195.871
796,13 May 2020 03:52:21.785,13 May 2020 04:02:34.671,612.885
797,13 May 2020 05:25:50.098,13 May 2020 05:37:10.098,680.000
798,13 May 2020 07:01:04.189,13 May 2020 07:07:35.175,390.985
799,13 May 2020 14:34:53.561,13 May 2020 14:44:31.096,577.535
800,13 May 2020 16:07:18.654,13 May 2020 16:18:51.709,693.055
801,13 May 2020 17:44:16.506,13 May 2020 17:51:05.564,409.058
802,14 May 2020 03:34:00.233,14 May 2020 03:43:07.046,546.812
803,14 May 2020 05:07:03.222,14 May 2020 05:18:36.965,693.743
804,14 May 2020 06:41:50.119,14 May 2020 06:49:58.530,488.411
805,14 May 2020 14:16:57.414,14 May 2020 14:25:28.780,511.367
806,14 May 2020 15:48:33.826,14 May 2020 16:00:09.237,695.411
807,14 May 2020 17:24:21.149,14 May 2020 17:33:03.386,522.236
808,15 May 2020 03:15:52.117,15 May 2020 03:23:19.567,447.450
809,15 May 2020 04:48:19.732,15 May 2020 04:59:54.792,695.060
810,15 May 2020 06:22:45.819,15 May 2020 06:32:06.094,560.275
811,15 May 2020 13:59:15.543,15 May 2020 14:06:18.185,422.642
812,15 May 2020 15:29:58.086,15 May 2020 15:41:23.328,685.241
813,15 May 2020 17:04:48.586,15 May 2020 17:14:44.953,596.367
814,16 May 2020 02:58:14.823,16 May 2020 03:02:54.419,279.596
815,16 May 2020 04:29:39.937,16 May 2020 04:41:03.244,683.307
816,16 May 2020 06:03:47.521,16 May 2020 06:14:01.723,614.202
817,16 May 2020 13:41:56.341,16 May 2020 13:46:50.997,294.656
818,16 May 2020 15:11:31.356,16 May 2020 15:22:34.097,662.741
819,16 May 2020 16:45:31.419,16 May 2020 16:56:17.316,645.897
820,17 May 2020 04:11:04.532,17 May 2020 04:22:01.556,657.024
821,17 May 2020 05:44:53.619,17 May 2020 05:55:47.124,653.505
822,17 May 2020 07:20:54.784,17 May 2020 07:24:55.086,240.302
823,17 May 2020 14:53:13.863,17 May 2020 15:03:41.348,627.485
824,17 May 2020 16:26:26.433,17 May 2020 16:37:43.450,677.017
825,17 May 2020 18:05:20.978,17 May 2020 18:08:32.505,191.527
826,18 May 2020 03:52:34.795,18 May 2020 04:02:48.305,613.510
827,18 May 2020 05:26:03.362,18 May 2020 05:37:23.132,679.769
828,18 May 2020 07:01:17.835,18 May 2020 07:07:47.479,389.644
829,18 May 2020 14:35:06.279,18 May 2020 14:44:44.496,578.217
830,18 May 2020 16:07:31.934,18 May 2020 16:19:04.882,692.948
831,18 May 2020 17:44:30.768,18 May 2020 17:51:18.115,407.347
832,19 May 2020 03:34:13.128,19 May 2020 03:43:20.870,547.742
833,19 May 2020 05:07:16.451,19 May 2020 05:18:50.104,693.653
834,19 May 2020 06:42:03.611,19 May 2020 06:50:11.060,487.449
835,19 May 2020 14:17:09.983,19 May 2020 14:25:42.258,512.275
836,19 May 2020 15:48:46.996,19 May 2020 16:00:22.454,695.458
837,19 May 2020 17:24:35.054,19 May 2020 17:33:16.214,521.160
838,20 May 2020 03:16:04.801,20 May 2020 03:23:33.680,448.879
839,20 May 2020 04:48:32.921,20 May 2020 05:00:08.038,695.118
840,20 May 2020 06:22:59.227,20 May 2020 06:32:18.779,559.552
841,20 May 2020 13:59:27.911,20 May 2020 14:06:31.794,423.883
842,20 May 2020 15:30:11.150,20 May 2020 15:41:36.585,685.435
843,20 May 2020 17:05:02.278,20 May 2020 17:14:57.921,595.643
844,21 May 2020 02:58:26.878,21 May 2020 03:03:09.246,282.367
845,21 May 2020 04:29:53.081,21 May 2020 04:41:16.604,683.523
846,21 May 2020 06:04:00.872,21 May 2020 06:14:14.535,613.663
847,21 May 2020 13:42:08.323,21 May 2020 13:47:04.920,296.597
848,21 May 2020 15:11:44.313,21 May 2020 15:22:47.396,663.083
849,21 May 2020 16:45:44.951,21 May 2020 16:56:30.373,645.422
850,22 May 2020 04:11:17.620,22 May 2020 04:22:15.041,657.421
851,22 May 2020 05:45:06.924,22 May 2020 05:56:00.050,653.125
852,22 May 2020 07:21:08.900,22 May 2020 07:25:06.848,237.948
853,22 May 2020 14:53:26.706,22 May 2020 15:03:54.692,627.986
854,22 May 2020 16:26:39.833,22 May 2020 16:37:56.571,676.739
855,22 May 2020 18:05:36.661,22 May 2020 18:08:43.720,187.059
856,23 May 2020 03:52:47.807,23 May 2020 04:03:01.938,614.130
857,23 May 2020 05:26:16.629,23 May 2020 05:37:36.165,679.535
858,23 May 2020 07:01:31.481,23 May 2020 07:07:59.783,388.302
859,23 May 2020 14:35:18.998,23 May 2020 14:44:57.896,578.898
860,23 May 2020 16:07:45.216,23 May 2020 16:19:18.054,692.838
861,23 May 2020 17:44:45.037,23 May 2020 17:51:30.658,405.621
862,24 May 2020 03:34:26.025,24 May 2020 03:43:34.691,548.666
863,24 May 2020 05:07:29.680,24 May 2020 05:19:03.242,693.562
864,24 May 2020 06:42:17.103,24 May 2020 06:50:23.589,486.487
865,24 May 2020 14:17:22.555,24 May 2020 14:25:55.737,513.182
866,24 May 2020 15:49:00.168,24 May 2020 16:00:35.670,695.502
867,24 May 2020 17:24:48.963,24 May 2020 17:33:29.040,520.077
868,25 May 2020 03:16:17.490,25 May 2020 03:23:47.789,450.299
869,25 May 2020 04:48:46.110,25 May 2020 05:00:21.284,695.173
870,25 May 2020 06:23:12.635,25 May 2020 06:32:31.464,558.828
871,25 May 2020 13:59:40.282,25 May 2020 14:06:45.402,425.120
872,25 May 2020 15:30:24.215,25 May 2020 15:41:49.842,685.627
873,25 May 2020 17:05:15.972,25 May 2020 17:15:10.888,594.915
874,26 May 2020 02:58:38.951,26 May 2020 03:03:24.056,285.105
875,26 May 2020 04:30:06.226,26 May 2020 04:41:29.962,683.737
876,26 May 2020 06:04:14.224,26 May 2020 06:14:27.347,613.123
877,26 May 2020 13:42:20.311,26 May 2020 13:47:18.836,298.525
878,26 May 2020 15:11:57.270,26 May 2020 15:23:00.691,663.421
879,26 May 2020 16:45:58.485,26 May 2020 16:56:43.429,644.945
880,27 May 2020 04:11:30.708,27 May 2020 04:22:28.524,657.816
881,27 May 2020 05:45:20.231,27 May 2020 05:56:12.974,652.743
882,27 May 2020 07:21:23.027,27 May 2020 07:25:18.597,235.570
883,27 May 2020 14:53:39.553,27 May 2020 15:04:08.036,628.482
884,27 May 2020 16:26:53.234,27 May 2020 16:38:09.692,676.458
885,27 May 2020 18:05:52.403,27 May 2020 18:08:54.876,182.473
886,28 May 2020 03:53:00.824,28 May 2020 04:03:15.567,614.743
887,28 May 2020 05:26:29.896,28 May 2020 05:37:49.196,679.300
888,28 May 2020 07:01:45.129,28 May 2020 07:08:12.083,386.953
889,28 May 2020 14:35:31.718,28 May 2020 14:45:11.295,579.577
890,28 May 2020 16:07:58.498,28 May 2020 16:19:31.225,692.727
891,28 May 2020 17:44:59.312,28 May 2020 17:51:43.196,403.884
892,29 May 2020 03:34:38.924,29 May 2020 03:43:48.509,549.585
893,29 May 2020 05:07:42.909,29 May 2020 05:19:16.378,693.469
894,29 May 2020 06:42:30.595,29 May 2020 06:50:36.115,485.521
895,29 May 2020 14:17:35.127,29 May 2020 14:26:09.213,514.086
896,29 May 2020 15:49:13.340,29 May 2020 16:00:48.885,695.545
897,29 May 2020 17:25:02.874,29 May 2020 17:33:41.862,518.989
898,30 May 2020 03:16:30.182,30 May 2020 03:24:01.891,451.710
899,30 May 2020 04:48:59.299,30 May 2020 05:00:34.526,695.227
900,30 May 2020 06:23:26.043,30 May 2020 06:32:44.145,558.102
901,30 May 2020 13:59:52.654,30 May 2020 14:06:59.007,426.353
902,30 May 2020 15:30:37.280,30 May 2020 15:42:03.097,685.817
903,30 May 2020 17:05:29.665,30 May 2020 17:15:23.851,594.187
904,31 May 2020 02:58:51.039,31 May 2020 03:03:38.848,287.809
905,31 May 2020 04:30:19.369,31 May 2020 04:41:43.317,683.948
906,31 May 2020 06:04:27.574,31 May 2020 06:14:40.155,612.581
907,31 May 2020 13:42:32.304,31 May 2020 13:47:32.746,300.442
908,31 May 2020 15:12:10.227,31 May 2020 15:23:13.985,663.759
909,31 May 2020 16:46:12.018,31 May 2020 16:56:56.482,644.464
910,1 Jun 2020 04:11:43.796,1 Jun 2020 04:22:42.004,658.208
911,1 Jun 2020 05:45:33.535,1 Jun 2020 05:56:25.896,652.361
912,1 Jun 2020 07:21:37.161,1 Jun 2020 07:25:30.333,233.172
913,1 Jun 2020 14:53:52.397,1 Jun 2020 15:04:21.377,628.980
914,1 Jun 2020 16:27:06.635,1 Jun 2020 16:38:22.809,676.174
915,1 Jun 2020 18:06:08.210,1 Jun 2020 18:09:05.963,177.753
916,2 Jun 2020 03:53:13.837,2 Jun 2020 04:03:29.193,615.356
917,2 Jun 2020 05:26:43.161,2 Jun 2020 05:38:02.224,679.063
918,2 Jun 2020 07:01:58.776,2 Jun 2020 07:08:24.379,385.603
919,2 Jun 2020 14:35:44.437,2 Jun 2020 14:45:24.692,580.255
920,2 Jun 2020 16:08:11.780,2 Jun 2020 16:19:44.393,692.614
921,2 Jun 2020 17:45:13.592,2 Jun 2020 17:51:55.724,402.132
922,3 Jun 2020 03:34:51.824,3 Jun 2020 03:44:02.321,550.497
923,3 Jun 2020 05:07:56.136,3 Jun 2020 05:19:29.511,693.375
924,3 Jun 2020 06:42:44.084,3 Jun 2020 06:50:48.639,484.555
925,3 Jun 2020 14:17:47.698,3 Jun 2020 14:26:22.688,514.990
926,3 Jun 2020 15:49:26.507,3 Jun 2020 16:01:02.097,695.591
927,3 Jun 2020 17:25:16.787,3 Jun 2020 17:33:54.679,517.892
928,4 Jun 2020 03:16:42.878,4 Jun 2020 03:24:15.986,453.108
929,4 Jun 2020 04:49:12.487,4 Jun 2020 05:00:47.766,695.278
930,4 Jun 2020 06:23:39.448,4 Jun 2020 06:32:56.825,557.377
931,4 Jun 2020 14:00:05.026,4 Jun 2020 14:07:12.612,427.585
932,4 Jun 2020 15:30:50.345,4 Jun 2020 15:42:16.351,686.006
933,4 Jun 2020 17:05:43.361,4 Jun 2020 17:15:36.811,593.450
934,5 Jun 2020 02:59:03.146,5 Jun 2020 03:03:53.613,290.467
935,5 Jun 2020 04:30:32.513,5 Jun 2020 04:41:56.670,684.157
936,5 Jun 2020 06:04:40.923,5 Jun 2020 06:14:52.962,612.040
937,5 Jun 2020 13:42:44.301,5 Jun 2020 13:47:46.653,302.352
938,5 Jun 2020 15:12:23.184,5 Jun 2020 15:23:27.286,664.102
939,5 Jun 2020 16:46:25.553,5 Jun 2020 16:57:09.533,643.980
940,6 Jun 2020 04:11:56.885,6 Jun 2020 04:22:55.481,658.597
941,6 Jun 2020 05:45:46.839,6 Jun 2020 05:56:38.816,651.978
942,6 Jun 2020 07:21:51.302,6 Jun 2020 07:25:42.061,230.759
943,6 Jun 2020 14:54:05.241,6 Jun 2020 15:04:34.715,629.474
944,6 Jun 2020 16:27:20.038,6 Jun 2020 16:38:35.925,675.888
945,6 Jun 2020 18:06:24.094,6 Jun 2020 18:09:16.974,172.880
946,7 Jun 2020 03:53:26.852,7 Jun 2020 04:03:42.816,615.964
947,7 Jun 2020 05:26:56.427,7 Jun 2020 05:38:15.252,678.825
948,7 Jun 2020 07:02:12.423,7 Jun 2020 07:08:36.673,384.250
949,7 Jun 2020 14:35:57.157,7 Jun 2020 14:45:38.089,580.932
950,7 Jun 2020 16:08:25.063,7 Jun 2020 16:19:57.561,692.498
951,7 Jun 2020 17:45:27.881,7 Jun 2020 17:52:08.245,400.364
952,8 Jun 2020 03:35:04.727,8 Jun 2020 03:44:16.131,551.404
953,8 Jun 2020 05:08:09.364,8 Jun 2020 05:19:42.644,693.279
954,8 Jun 2020 06:42:57.578,8 Jun 2020 06:51:01.163,483.584
955,8 Jun 2020 14:18:00.269,8 Jun 2020 14:26:36.163,515.893
956,8 Jun 2020 15:49:39.684,8 Jun 2020 16:01:15.311,695.628
957,8 Jun 2020 17:25:30.702,8 Jun 2020 17:34:07.493,516.790
958,9 Jun 2020 03:16:55.576,9 Jun 2020 03:24:30.081,454.505
959,9 Jun 2020 04:49:25.676,9 Jun 2020 05:01:01.005,695.329
960,9 Jun 2020 06:23:52.851,9 Jun 2020 06:33:09.504,556.652
961,9 Jun 2020 14:00:17.401,9 Jun 2020 14:07:26.209,428.808
962,9 Jun 2020 15:31:03.411,9 Jun 2020 15:42:29.604,686.193
963,9 Jun 2020 17:05:57.060,9 Jun 2020 17:15:49.771,592.711
964,10 Jun 2020 02:59:15.268,10 Jun 2020 03:04:08.371,293.104
965,10 Jun 2020 04:30:45.657,10 Jun 2020 04:42:10.021,684.364
966,10 Jun 2020 06:04:54.272,10 Jun 2020 06:15:05.768,611.496
967,10 Jun 2020 13:42:56.307,10 Jun 2020 13:48:00.553,304.246
968,10 Jun 2020 15:12:36.142,10 Jun 2020 15:23:40.580,664.438
969,10 Jun 2020 16:46:39.089,10 Jun 2020 16:57:22.582,643.493
970,11 Jun 2020 04:12:09.973,11 Jun 2020 04:23:08.956,658.983
971,11 Jun 2020 05:46:00.142,11 Jun 2020 05:56:51.734,651.593
972,11 Jun 2020 07:22:05.456,11 Jun 2020 07:25:53.773,228.317
973,11 Jun 2020 14:54:18.086,11 Jun 2020 15:04:48.054,629.968
974,11 Jun 2020 16:27:33.441,11 Jun 2020 16:38:49.039,675.599
975,11 Jun 2020 18:06:40.050,11 Jun 2020 18:09:27.906,167.856
976,12 Jun 2020 03:53:39.866,12 Jun 2020 04:03:56.435,616.569
977,12 Jun 2020 05:27:09.691,12 Jun 2020 05:38:28.276,678.585
978,12 Jun 2020 07:02:26.070,12 Jun 2020 07:08:48.962,382.891
979,12 Jun 2020 14:36:09.878,12 Jun 2020 14:45:51.484,581.606
980,12 Jun 2020 16:08:38.346,12 Jun 2020 16:20:10.727,692.381
981,12 Jun 2020 17:45:42.173,12 Jun 2020 17:52:20.759,398.586
982,13 Jun 2020 03:35:17.630,13 Jun 2020 03:44:29.935,552.306
983,13 Jun 2020 05:08:22.591,13 Jun 2020 05:19:55.772,693.182
984,13 Jun 2020 06:43:11.067,13 Jun 2020 06:51:13.682,482.614
985,13 Jun 2020 14:18:12.843,13 Jun 2020 14:26:49.634,516.791
986,13 Jun 2020 15:49:52.856,13 Jun 2020 16:01:28.519,695.663
987,13 Jun 2020 17:25:44.620,13 Jun 2020 17:34:20.302,515.682
988,14 Jun 2020 03:17:08.278,14 Jun 2020 03:24:44.159,455.881
989,14 Jun 2020 04:49:38.863,14 Jun 2020 05:01:14.239,695.376
990,14 Jun 2020 06:24:06.255,14 Jun 2020 06:33:22.179,555.924
991,14 Jun 2020 14:00:29.776,14 Jun 2020 14:07:39.808,430.032
992,14 Jun 2020 15:31:16.475,14 Jun 2020 15:42:42.854,686.379
993,14 Jun 2020 17:06:10.758,14 Jun 2020 17:16:02.725,591.967
994,15 Jun 2020 02:59:27.403,15 Jun 2020 03:04:23.104,295.701
995,15 Jun 2020 04:30:58.799,15 Jun 2020 04:42:23.368,684.569
996,15 Jun 2020 06:05:07.618,15 Jun 2020 06:15:18.570,610.952
997,15 Jun 2020 13:43:08.314,15 Jun 2020 13:48:14.446,306.132
998,15 Jun 2020 15:12:49.099,15 Jun 2020 15:23:53.871,664.773
999,15 Jun 2020 16:46:52.625,15 Jun 2020 16:57:35.627,643.002
1000,16 Jun 2020 04:12:23.061,16 Jun 2020 04:23:22.426,659.366
1001,16 Jun 2020 05:46:13.443,16 Jun 2020 05:57:04.650,651.207
1002,16 Jun 2020 07:22:19.616,16 Jun 2020 07:26:05.474,225.858
1003,16 Jun 2020 14:54:30.930,16 Jun 2020 15:05:01.392,630.462
1004,16 Jun 2020 16:27:46.841,16 Jun 2020 16:39:02.150,675.310
1005,16 Jun 2020 18:06:56.091,16 Jun 2020 18:09:38.754,162.662
1006,17 Jun 2020 03:53:52.880,17 Jun 2020 04:04:10.051,617.170
1007,17 Jun 2020 05:27:22.953,17 Jun 2020 05:38:41.298,678.345
1008,17 Jun 2020 07:02:39.716,17 Jun 2020 07:09:01.248,381.532
1009,17 Jun 2020 14:36:22.597,17 Jun 2020 14:46:04.877,582.280
1010,17 Jun 2020 16:08:51.629,17 Jun 2020 16:20:23.890,692.261
1011,17 Jun 2020 17:45:56.472,17 Jun 2020 17:52:33.263,396.791
1012,18 Jun 2020 03:35:30.534,18 Jun 2020 03:44:43.735,553.200
1013,18 Jun 2020 05:08:35.816,18 Jun 2020 05:20:08.899,693.083
1014,18 Jun 2020 06:43:24.553,18 Jun 2020 06:51:26.199,481.646
1015,18 Jun 2020 14:18:25.416,18 Jun 2020 14:27:03.105,517.689
1016,18 Jun 2020 15:50:06.028,18 Jun 2020 16:01:41.727,695.699
1017,18 Jun 2020 17:25:58.540,18 Jun 2020 17:34:33.105,514.565
1018,19 Jun 2020 03:17:20.985,19 Jun 2020 03:24:58.235,457.250
1019,19 Jun 2020 04:49:52.048,19 Jun 2020 05:01:27.472,695.424
1020,19 Jun 2020 06:24:19.657,19 Jun 2020 06:33:34.852,555.196
1021,19 Jun 2020 14:00:42.151,19 Jun 2020 14:07:53.405,431.254
1022,19 Jun 2020 15:31:29.540,19 Jun 2020 15:42:56.104,686.563
1023,19 Jun 2020 17:06:24.458,19 Jun 2020 17:16:15.675,591.218
1024,20 Jun 2020 02:59:39.555,20 Jun 2020 03:04:37.820,298.265
1025,20 Jun 2020 04:31:11.942,20 Jun 2020 04:42:36.717,684.776
1026,20 Jun 2020 06:05:20.958,20 Jun 2020 06:15:31.370,610.412
1027,20 Jun 2020 13:43:20.331,20 Jun 2020 13:48:28.335,308.004
1028,20 Jun 2020 15:13:02.052,20 Jun 2020 15:24:07.162,665.110
1029,20 Jun 2020 16:47:06.162,20 Jun 2020 16:57:48.670,642.508
1030,21 Jun 2020 04:12:36.150,21 Jun 2020 04:23:35.895,659.745
1031,21 Jun 2020 05:46:26.743,21 Jun 2020 05:57:17.564,650.821
1032,21 Jun 2020 07:22:33.786,21 Jun 2020 07:26:17.163,223.376
1033,21 Jun 2020 14:54:43.772,21 Jun 2020 15:05:14.729,630.957
1034,21 Jun 2020 16:28:00.244,21 Jun 2020 16:39:15.260,675.015
1035,21 Jun 2020 18:07:12.228,21 Jun 2020 18:09:49.505,157.277
1036,22 Jun 2020 03:54:05.896,22 Jun 2020 04:04:23.663,617.767
1037,22 Jun 2020 05:27:36.216,22 Jun 2020 05:38:54.319,678.103
1038,22 Jun 2020 07:02:53.363,22 Jun 2020 07:09:13.531,380.169
1039,22 Jun 2020 14:36:35.318,22 Jun 2020 14:46:18.265,582.947
1040,22 Jun 2020 16:09:04.912,22 Jun 2020 16:20:37.052,692.139
1041,22 Jun 2020 17:46:10.778,22 Jun 2020 17:52:45.760,394.982
1042,23 Jun 2020 03:35:43.441,23 Jun 2020 03:44:57.531,554.091
1043,23 Jun 2020 05:08:49.041,23 Jun 2020 05:20:22.024,692.982
1044,23 Jun 2020 06:43:38.040,23 Jun 2020 06:51:38.714,480.674
1045,23 Jun 2020 14:18:37.990,23 Jun 2020 14:27:16.574,518.584
1046,23 Jun 2020 15:50:19.201,23 Jun 2020 16:01:54.934,695.733
1047,23 Jun 2020 17:26:12.464,23 Jun 2020 17:34:45.911,513.447
1048,24 Jun 2020 03:17:33.695,24 Jun 2020 03:25:12.306,458.612
1049,24 Jun 2020 04:50:05.234,24 Jun 2020 05:01:40.703,695.469
1050,24 Jun 2020 06:24:33.059,24 Jun 2020 06:33:47.524,554.465
1051,24 Jun 2020 14:00:54.529,24 Jun 2020 14:08:07.000,432.471
1052,24 Jun 2020 15:31:42.606,24 Jun 2020 15:43:09.352,686.745
1053,24 Jun 2020 17:06:38.159,24 Jun 2020 17:16:28.624,590.465
1054,25 Jun 2020 02:59:51.719,25 Jun 2020 03:04:52.521,300.802
1055,25 Jun 2020 04:31:25.084,25 Jun 2020 04:42:50.060,684.976
1056,25 Jun 2020 06:05:34.303,25 Jun 2020 06:15:44.166,609.864
1057,25 Jun 2020 13:43:32.346,25 Jun 2020 13:48:42.218,309.871
1058,25 Jun 2020 15:13:15.009,25 Jun 2020 15:24:20.451,665.442
1059,25 Jun 2020 16:47:19.699,25 Jun 2020 16:58:01.709,642.010
1060,26 Jun 2020 04:12:49.239,26 Jun 2020 04:23:49.357,660.118
1061,26 Jun 2020 05:46:40.044,26 Jun 2020 05:57:30.475,650.431
1062,26 Jun 2020 07:22:47.971,26 Jun 2020 07:26:28.834,220.864
1063,26 Jun 2020 14:54:56.614,26 Jun 2020 15:05:28.066,631.452
