"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1399,7 Sep 2020 15:24:24.826,7 Sep 2020 15:33:35.937,551.111
1400,7 Sep 2020 17:00:30.139,7 Sep 2020 17:12:03.900,693.761
1401,7 Sep 2020 18:42:05.675,7 Sep 2020 18:47:45.611,339.935
1402,8 Sep 2020 04:56:45.065,8 Sep 2020 05:06:59.594,614.528
1403,8 Sep 2020 06:34:14.097,8 Sep 2020 06:45:24.310,670.212
1404,8 Sep 2020 08:14:10.987,8 Sep 2020 08:18:38.558,267.571
1405,8 Sep 2020 14:33:21.310,8 Sep 2020 14:36:40.367,199.057
1406,8 Sep 2020 16:06:00.800,8 Sep 2020 16:17:01.987,661.187
1407,8 Sep 2020 17:44:07.944,8 Sep 2020 17:54:38.845,630.901
1408,9 Sep 2020 04:04:02.548,9 Sep 2020 04:08:31.434,268.886
1409,9 Sep 2020 05:39:15.762,9 Sep 2020 05:50:45.979,690.217
1410,9 Sep 2020 07:17:36.697,9 Sep 2020 07:27:08.046,571.349
1411,9 Sep 2020 15:12:59.435,9 Sep 2020 15:21:23.095,503.660
1412,9 Sep 2020 16:48:29.672,9 Sep 2020 17:00:06.269,696.597
1413,9 Sep 2020 18:29:05.032,9 Sep 2020 18:36:27.170,442.138
1414,10 Sep 2020 04:45:00.186,10 Sep 2020 04:54:33.841,573.655
1415,10 Sep 2020 06:22:11.628,10 Sep 2020 06:33:36.087,684.459
1416,10 Sep 2020 08:01:36.270,10 Sep 2020 08:07:42.884,366.614
1417,10 Sep 2020 15:54:18.556,10 Sep 2020 16:04:57.145,638.589
1418,10 Sep 2020 17:31:51.104,10 Sep 2020 17:42:48.851,657.747
1419,11 Sep 2020 05:27:20.844,11 Sep 2020 05:38:39.208,678.364
1420,11 Sep 2020 07:05:27.854,11 Sep 2020 07:15:34.937,607.083
1421,11 Sep 2020 15:01:40.406,11 Sep 2020 15:09:06.410,446.003
1422,11 Sep 2020 16:36:33.228,11 Sep 2020 16:48:07.012,693.783
1423,11 Sep 2020 18:16:20.640,11 Sep 2020 18:24:55.321,514.682
1424,12 Sep 2020 04:33:20.218,12 Sep 2020 04:42:00.543,520.326
1425,12 Sep 2020 06:10:10.686,12 Sep 2020 06:21:43.936,693.250
1426,12 Sep 2020 07:49:13.052,12 Sep 2020 07:56:33.160,440.107
1427,12 Sep 2020 15:42:40.521,12 Sep 2020 15:52:50.533,610.013
1428,12 Sep 2020 17:19:39.324,12 Sep 2020 17:30:56.278,676.953
1429,13 Sep 2020 05:15:28.057,13 Sep 2020 05:26:27.863,659.806
1430,13 Sep 2020 06:53:21.071,13 Sep 2020 07:03:57.301,636.231
1431,13 Sep 2020 14:50:29.740,13 Sep 2020 14:56:43.896,374.155
1432,13 Sep 2020 16:24:40.717,13 Sep 2020 16:36:06.209,685.492
1433,13 Sep 2020 18:03:46.555,13 Sep 2020 18:13:15.896,569.340
1434,14 Sep 2020 04:21:47.518,14 Sep 2020 04:29:17.259,449.742
1435,14 Sep 2020 05:58:11.286,14 Sep 2020 06:09:47.854,696.568
1436,14 Sep 2020 07:36:55.935,14 Sep 2020 07:45:14.790,498.855
1437,14 Sep 2020 15:31:06.980,14 Sep 2020 15:40:41.894,574.914
1438,14 Sep 2020 17:07:32.146,14 Sep 2020 17:19:01.536,689.391
1439,14 Sep 2020 18:49:55.272,14 Sep 2020 18:54:08.143,252.871
1440,15 Sep 2020 05:03:37.806,15 Sep 2020 05:14:11.510,633.705
1441,15 Sep 2020 06:41:16.075,15 Sep 2020 06:52:15.433,659.358
1442,15 Sep 2020 08:21:43.708,15 Sep 2020 08:24:47.035,183.327
1443,15 Sep 2020 14:39:32.330,15 Sep 2020 14:44:10.684,278.354
1444,15 Sep 2020 16:12:52.138,15 Sep 2020 16:24:03.884,671.746
1445,15 Sep 2020 17:51:20.181,15 Sep 2020 18:01:31.404,611.224
1446,16 Sep 2020 04:10:27.402,16 Sep 2020 04:16:18.559,351.157
1447,16 Sep 2020 05:46:13.501,16 Sep 2020 05:57:47.759,694.258
1448,16 Sep 2020 07:24:42.793,16 Sep 2020 07:33:49.929,547.136
1449,16 Sep 2020 15:19:38.379,16 Sep 2020 15:28:30.794,532.415
1450,16 Sep 2020 16:55:29.271,16 Sep 2020 17:07:04.913,695.642
1451,16 Sep 2020 18:36:37.551,16 Sep 2020 18:43:05.072,387.520
1452,17 Sep 2020 04:51:50.695,17 Sep 2020 05:01:49.495,598.800
1453,17 Sep 2020 06:29:12.705,17 Sep 2020 06:40:29.523,676.819
1454,17 Sep 2020 08:08:54.257,17 Sep 2020 08:14:07.588,313.332
1455,17 Sep 2020 14:29:12.626,17 Sep 2020 14:31:02.320,109.694
1456,17 Sep 2020 16:01:07.526,17 Sep 2020 16:11:59.993,652.467
1457,17 Sep 2020 17:39:00.095,17 Sep 2020 17:49:43.186,643.091
1458,18 Sep 2020 03:59:40.562,18 Sep 2020 04:02:43.620,183.059
1459,18 Sep 2020 05:34:17.468,18 Sep 2020 05:45:43.513,686.045
1460,18 Sep 2020 07:12:32.560,18 Sep 2020 07:22:19.658,587.098
1461,18 Sep 2020 15:08:15.479,18 Sep 2020 15:16:16.515,481.036
1462,18 Sep 2020 16:43:30.494,18 Sep 2020 16:55:06.593,696.099
1463,18 Sep 2020 18:23:44.839,18 Sep 2020 18:31:39.894,475.055
1464,19 Sep 2020 04:40:07.668,19 Sep 2020 04:49:20.805,553.137
1465,19 Sep 2020 06:17:10.873,19 Sep 2020 06:28:39.659,688.786
1466,19 Sep 2020 07:56:25.449,19 Sep 2020 08:03:04.941,399.492
1467,19 Sep 2020 15:49:27.010,19 Sep 2020 15:59:54.439,627.429
1468,19 Sep 2020 17:26:45.431,19 Sep 2020 17:37:52.056,666.625
1469,20 Sep 2020 05:22:23.396,20 Sep 2020 05:33:34.877,671.481
1470,20 Sep 2020 07:00:24.615,20 Sep 2020 07:10:44.613,619.997
1471,20 Sep 2020 14:56:59.602,20 Sep 2020 15:03:57.731,418.129
1472,20 Sep 2020 16:31:35.697,20 Sep 2020 16:43:06.685,690.988
1473,20 Sep 2020 18:11:05.185,20 Sep 2020 18:20:04.457,539.272
1474,21 Sep 2020 04:28:30.342,21 Sep 2020 04:36:43.734,493.392
1475,21 Sep 2020 06:05:10.568,21 Sep 2020 06:16:45.871,695.303
1476,21 Sep 2020 07:44:05.155,21 Sep 2020 07:51:51.233,466.078
1477,21 Sep 2020 15:37:50.807,21 Sep 2020 15:47:47.023,596.216
1478,21 Sep 2020 17:14:35.612,21 Sep 2020 17:25:58.537,682.925
1479,21 Sep 2020 18:58:22.019,21 Sep 2020 18:59:54.574,92.556
1480,22 Sep 2020 05:10:31.607,22 Sep 2020 05:21:21.507,649.900
1481,22 Sep 2020 06:48:18.603,22 Sep 2020 06:59:05.185,646.583
1482,22 Sep 2020 14:45:53.542,22 Sep 2020 14:51:31.675,338.133
1483,22 Sep 2020 16:19:44.820,22 Sep 2020 16:31:05.248,680.428
1484,22 Sep 2020 17:58:34.541,22 Sep 2020 18:08:22.704,588.163
1485,23 Sep 2020 04:17:01.920,23 Sep 2020 04:23:55.006,413.086
1486,23 Sep 2020 05:53:11.825,23 Sep 2020 06:04:48.131,696.305
1487,23 Sep 2020 07:31:49.868,23 Sep 2020 07:40:29.978,520.110
1488,23 Sep 2020 15:26:19.253,23 Sep 2020 15:35:37.424,558.171
1489,23 Sep 2020 17:02:30.262,23 Sep 2020 17:14:02.984,692.723
1490,23 Sep 2020 18:44:17.938,23 Sep 2020 18:49:36.087,318.149
1491,24 Sep 2020 04:58:42.575,24 Sep 2020 05:09:02.886,620.311
1492,24 Sep 2020 06:36:14.299,24 Sep 2020 06:47:21.611,667.313
1493,24 Sep 2020 08:16:18.468,24 Sep 2020 08:20:25.196,246.728
1494,24 Sep 2020 14:35:05.449,24 Sep 2020 14:38:50.209,224.760
1495,24 Sep 2020 16:07:57.886,24 Sep 2020 16:19:02.278,664.392
1496,24 Sep 2020 17:46:10.920,24 Sep 2020 17:56:36.533,625.613
1497,25 Sep 2020 04:05:50.792,25 Sep 2020 04:10:46.096,295.303
1498,25 Sep 2020 05:41:14.752,25 Sep 2020 05:52:46.325,691.573
1499,25 Sep 2020 07:19:38.033,25 Sep 2020 07:29:02.757,564.724
1500,25 Sep 2020 15:14:52.918,25 Sep 2020 15:23:25.109,512.191
1501,25 Sep 2020 16:50:29.115,25 Sep 2020 17:02:05.634,696.519
1502,25 Sep 2020 18:31:13.376,25 Sep 2020 18:38:21.080,427.705
1503,26 Sep 2020 04:46:57.023,26 Sep 2020 04:56:38.239,581.216
1504,26 Sep 2020 06:24:11.572,26 Sep 2020 06:35:34.044,682.472
1505,26 Sep 2020 08:03:40.631,26 Sep 2020 08:09:33.065,352.435
1506,26 Sep 2020 15:56:14.961,26 Sep 2020 16:06:57.712,642.751
1507,26 Sep 2020 17:33:53.181,26 Sep 2020 17:44:47.019,653.838
1508,27 Sep 2020 05:29:19.506,27 Sep 2020 05:40:40.280,680.773
1509,27 Sep 2020 07:07:28.811,27 Sep 2020 07:17:30.435,601.623
1510,27 Sep 2020 15:03:32.730,27 Sep 2020 15:11:09.163,456.434
1511,27 Sep 2020 16:38:32.007,27 Sep 2020 16:50:06.637,694.630
1512,27 Sep 2020 18:18:26.847,27 Sep 2020 18:26:50.902,504.055
1513,28 Sep 2020 04:35:16.117,28 Sep 2020 04:44:06.320,530.203
1514,28 Sep 2020 06:12:10.377,28 Sep 2020 06:23:42.549,692.171
1515,28 Sep 2020 07:51:16.041,28 Sep 2020 07:58:25.137,429.097
1516,28 Sep 2020 15:44:36.211,28 Sep 2020 15:54:51.410,615.200
1517,28 Sep 2020 17:21:40.596,28 Sep 2020 17:32:54.845,674.249
1518,29 Sep 2020 05:17:26.341,29 Sep 2020 05:28:29.724,663.383
1519,29 Sep 2020 06:55:21.709,29 Sep 2020 07:05:53.528,631.819
1520,29 Sep 2020 14:52:20.459,29 Sep 2020 14:58:47.828,387.370
1521,29 Sep 2020 16:26:38.846,29 Sep 2020 16:38:06.090,687.244
1522,29 Sep 2020 18:05:51.280,29 Sep 2020 18:15:12.514,561.234
1523,30 Sep 2020 04:23:41.966,30 Sep 2020 04:31:24.948,462.981
1524,30 Sep 2020 06:00:10.718,30 Sep 2020 06:11:47.121,696.404
1525,30 Sep 2020 07:38:58.103,30 Sep 2020 07:47:08.011,489.908
1526,30 Sep 2020 15:33:01.897,30 Sep 2020 15:42:43.132,581.235
1527,30 Sep 2020 17:09:32.679,30 Sep 2020 17:21:00.442,687.764
1528,30 Sep 2020 18:52:13.064,30 Sep 2020 18:55:53.389,220.325
1529,1 Oct 2020 05:05:35.633,1 Oct 2020 05:16:14.241,638.608
1530,1 Oct 2020 06:43:16.430,1 Oct 2020 06:54:12.350,655.919
1531,1 Oct 2020 08:23:57.086,1 Oct 2020 08:26:27.525,150.440
1532,1 Oct 2020 14:41:20.215,1 Oct 2020 14:46:17.025,296.809
1533,1 Oct 2020 16:14:49.606,1 Oct 2020 16:26:04.020,674.415
1534,1 Oct 2020 17:53:23.741,1 Oct 2020 18:03:28.753,605.012
1535,2 Oct 2020 04:12:19.109,2 Oct 2020 04:18:29.462,370.353
1536,2 Oct 2020 05:48:12.656,2 Oct 2020 05:59:47.701,695.045
1537,2 Oct 2020 07:26:44.393,2 Oct 2020 07:35:44.131,539.737
1538,2 Oct 2020 15:21:32.435,2 Oct 2020 15:30:32.482,540.047
1539,2 Oct 2020 16:57:29.102,2 Oct 2020 17:09:04.118,695.016
1540,2 Oct 2020 18:38:47.782,2 Oct 2020 18:44:57.366,369.583
1541,3 Oct 2020 04:53:47.946,3 Oct 2020 05:03:53.222,605.276
1542,3 Oct 2020 06:31:12.797,3 Oct 2020 06:42:27.096,674.299
1543,3 Oct 2020 08:11:00.035,3 Oct 2020 08:15:56.104,296.069
1544,3 Oct 2020 14:30:48.398,3 Oct 2020 14:33:20.352,151.953
1545,3 Oct 2020 16:03:04.331,3 Oct 2020 16:14:00.396,656.065
1546,3 Oct 2020 17:41:02.679,3 Oct 2020 17:51:41.085,638.405
1547,4 Oct 2020 04:01:22.756,4 Oct 2020 04:05:04.542,221.786
1548,4 Oct 2020 05:36:16.323,4 Oct 2020 05:47:44.155,687.833
1549,4 Oct 2020 07:14:33.728,4 Oct 2020 07:24:14.704,580.976
1550,4 Oct 2020 15:10:08.511,4 Oct 2020 15:18:18.798,490.287
1551,4 Oct 2020 16:45:29.654,4 Oct 2020 16:57:06.068,696.414
1552,4 Oct 2020 18:25:52.173,4 Oct 2020 18:33:34.617,462.445
1553,5 Oct 2020 04:42:04.151,5 Oct 2020 04:51:25.730,561.578
1554,5 Oct 2020 06:19:10.710,5 Oct 2020 06:30:37.886,687.177
1555,5 Oct 2020 07:58:29.135,5 Oct 2020 08:04:55.971,386.836
1556,5 Oct 2020 15:51:23.122,5 Oct 2020 16:01:55.127,632.005
1557,5 Oct 2020 17:28:47.160,5 Oct 2020 17:39:50.398,663.238
1558,6 Oct 2020 05:24:21.905,6 Oct 2020 05:35:36.271,674.366
1559,6 Oct 2020 07:02:25.433,6 Oct 2020 07:12:40.422,614.989
1560,6 Oct 2020 14:58:51.333,6 Oct 2020 15:06:00.896,429.563
1561,6 Oct 2020 16:33:34.202,6 Oct 2020 16:45:06.419,692.217
1562,6 Oct 2020 18:13:10.719,6 Oct 2020 18:22:00.519,529.800
1563,7 Oct 2020 04:30:25.718,7 Oct 2020 04:38:50.224,504.506
1564,7 Oct 2020 06:07:10.150,7 Oct 2020 06:18:44.755,694.605
1565,7 Oct 2020 07:46:07.755,7 Oct 2020 07:53:43.763,456.008
1566,7 Oct 2020 15:39:46.183,7 Oct 2020 15:49:48.035,601.852
1567,7 Oct 2020 17:16:36.570,7 Oct 2020 17:27:57.246,680.676
1568,8 Oct 2020 05:12:29.709,8 Oct 2020 05:23:23.713,654.005
1569,8 Oct 2020 06:50:19.119,8 Oct 2020 07:01:01.701,642.582
1570,8 Oct 2020 14:47:43.325,8 Oct 2020 14:53:36.365,353.041
1571,8 Oct 2020 16:21:42.673,8 Oct 2020 16:33:05.231,682.558
1572,8 Oct 2020 18:00:38.748,8 Oct 2020 18:10:19.655,580.907
1573,9 Oct 2020 04:18:55.469,9 Oct 2020 04:26:03.787,428.318
1574,9 Oct 2020 05:55:11.145,9 Oct 2020 06:06:47.674,696.529
1575,9 Oct 2020 07:33:51.777,9 Oct 2020 07:42:23.627,511.850
1576,9 Oct 2020 15:28:13.826,9 Oct 2020 15:37:38.830,565.003
1577,9 Oct 2020 17:04:30.495,9 Oct 2020 17:16:02.015,691.520
1578,9 Oct 2020 18:46:31.293,9 Oct 2020 18:51:25.549,294.256
1579,10 Oct 2020 05:00:40.177,10 Oct 2020 05:11:06.013,625.836
1580,10 Oct 2020 06:38:14.542,10 Oct 2020 06:49:18.805,664.263
1581,10 Oct 2020 08:18:26.969,10 Oct 2020 08:22:10.736,223.767
1582,10 Oct 2020 14:36:51.032,10 Oct 2020 14:40:58.675,247.643
1583,10 Oct 2020 16:09:55.081,10 Oct 2020 16:21:02.518,667.437
1584,10 Oct 2020 17:48:14.054,10 Oct 2020 17:58:34.128,620.074
1585,11 Oct 2020 04:07:40.311,11 Oct 2020 04:12:59.395,319.085
1586,11 Oct 2020 05:43:13.783,11 Oct 2020 05:54:46.554,692.771
1587,11 Oct 2020 07:21:39.444,11 Oct 2020 07:30:57.326,557.883
1588,11 Oct 2020 15:16:46.567,11 Oct 2020 15:25:27.018,520.451
1589,11 Oct 2020 16:52:28.662,11 Oct 2020 17:04:04.950,696.288
1590,11 Oct 2020 18:33:22.179,11 Oct 2020 18:40:14.606,412.427
1591,12 Oct 2020 04:48:53.981,12 Oct 2020 04:58:42.436,588.455
1592,12 Oct 2020 06:26:11.561,12 Oct 2020 06:37:31.895,680.335
1593,12 Oct 2020 08:05:45.333,12 Oct 2020 08:11:22.836,337.503
1594,12 Oct 2020 15:58:11.481,12 Oct 2020 16:08:58.227,646.746
1595,12 Oct 2020 17:35:55.396,12 Oct 2020 17:46:45.118,649.722
1596,13 Oct 2020 03:57:20.530,13 Oct 2020 03:58:56.634,96.104
1597,13 Oct 2020 05:31:18.222,13 Oct 2020 05:42:41.231,683.009
1598,13 Oct 2020 07:09:29.829,13 Oct 2020 07:19:25.810,595.981
1599,13 Oct 2020 15:05:25.266,13 Oct 2020 15:13:11.765,466.499
1600,13 Oct 2020 16:40:30.892,13 Oct 2020 16:52:06.221,695.329
1601,13 Oct 2020 18:20:33.347,13 Oct 2020 18:28:46.260,492.913
1602,14 Oct 2020 04:37:12.192,14 Oct 2020 04:46:11.843,539.651
1603,14 Oct 2020 06:14:10.114,14 Oct 2020 06:25:41.047,690.933
1604,14 Oct 2020 07:53:19.210,14 Oct 2020 08:00:16.862,417.652
1605,14 Oct 2020 15:46:32.022,14 Oct 2020 15:56:52.224,620.202
1606,14 Oct 2020 17:23:41.993,14 Oct 2020 17:34:53.348,671.355
1607,15 Oct 2020 05:19:24.687,15 Oct 2020 05:30:31.447,666.760
1608,15 Oct 2020 06:57:22.397,15 Oct 2020 07:07:49.635,627.238
1609,15 Oct 2020 14:54:11.496,15 Oct 2020 15:00:51.513,400.016
1610,15 Oct 2020 16:28:37.076,15 Oct 2020 16:40:05.929,688.854
1611,15 Oct 2020 18:07:56.214,15 Oct 2020 18:17:08.992,552.778
1612,16 Oct 2020 04:25:36.705,16 Oct 2020 04:33:32.262,475.558
1613,16 Oct 2020 06:02:10.196,16 Oct 2020 06:13:46.276,696.080
1614,16 Oct 2020 07:41:00.386,16 Oct 2020 07:49:01.040,480.654
1615,16 Oct 2020 15:34:56.948,16 Oct 2020 15:44:44.299,587.352
1616,16 Oct 2020 17:11:33.323,16 Oct 2020 17:22:59.294,685.970
1617,16 Oct 2020 18:54:34.167,16 Oct 2020 18:57:35.398,181.230
1618,17 Oct 2020 05:07:33.538,17 Oct 2020 05:18:16.817,643.279
1619,17 Oct 2020 06:45:16.830,17 Oct 2020 06:56:09.146,652.316
1620,17 Oct 2020 08:26:15.393,17 Oct 2020 08:28:03.013,107.619
1621,17 Oct 2020 14:43:08.752,17 Oct 2020 14:48:22.786,314.034
1622,17 Oct 2020 16:16:47.190,17 Oct 2020 16:28:04.110,676.920
1623,17 Oct 2020 17:55:27.475,17 Oct 2020 18:05:25.997,598.522
1624,18 Oct 2020 04:14:11.437,18 Oct 2020 04:20:39.667,388.230
1625,18 Oct 2020 05:50:11.858,18 Oct 2020 06:01:47.523,695.664
1626,18 Oct 2020 07:28:46.077,18 Oct 2020 07:37:38.176,532.100
1627,18 Oct 2020 15:23:26.642,18 Oct 2020 15:32:34.077,547.435
1628,18 Oct 2020 16:59:29.048,18 Oct 2020 17:11:03.270,694.222
1629,18 Oct 2020 18:40:58.722,18 Oct 2020 18:46:49.040,350.318
1630,19 Oct 2020 04:55:45.299,19 Oct 2020 05:05:56.771,611.473
1631,19 Oct 2020 06:33:12.931,19 Oct 2020 06:44:24.565,671.634
1632,19 Oct 2020 08:13:06.396,19 Oct 2020 08:17:43.965,277.569
1633,19 Oct 2020 14:32:29.017,19 Oct 2020 14:35:33.596,184.579
1634,19 Oct 2020 16:05:01.247,19 Oct 2020 16:16:00.746,659.499
1635,19 Oct 2020 17:43:05.413,19 Oct 2020 17:53:38.906,633.493
1636,20 Oct 2020 04:03:08.107,20 Oct 2020 04:07:22.211,254.104
1637,20 Oct 2020 05:38:15.224,20 Oct 2020 05:49:44.675,689.451
1638,20 Oct 2020 07:16:34.962,20 Oct 2020 07:26:09.614,574.652
1639,20 Oct 2020 15:12:01.731,20 Oct 2020 15:20:20.958,499.227
1640,20 Oct 2020 16:47:28.922,20 Oct 2020 16:59:05.496,696.574
1641,20 Oct 2020 18:27:59.876,20 Oct 2020 18:35:29.045,449.169
1642,21 Oct 2020 04:44:00.776,21 Oct 2020 04:53:30.440,569.664
1643,21 Oct 2020 06:21:10.592,21 Oct 2020 06:32:36.006,685.414
1644,21 Oct 2020 08:00:33.070,21 Oct 2020 08:06:46.673,373.603
1645,21 Oct 2020 15:53:19.350,21 Oct 2020 16:03:55.762,636.412
1646,21 Oct 2020 17:30:49.022,21 Oct 2020 17:41:48.673,659.650
1647,22 Oct 2020 05:26:20.472,22 Oct 2020 05:37:37.532,677.060
1648,22 Oct 2020 07:04:26.305,22 Oct 2020 07:14:36.105,609.800
1649,22 Oct 2020 15:00:43.317,22 Oct 2020 15:08:03.878,440.561
1650,22 Oct 2020 16:35:32.813,22 Oct 2020 16:47:06.105,693.292
1651,22 Oct 2020 18:15:16.511,22 Oct 2020 18:23:56.406,519.895
1652,23 Oct 2020 04:32:21.308,23 Oct 2020 04:40:56.415,515.107
1653,23 Oct 2020 06:09:09.779,23 Oct 2020 06:20:43.524,693.745
1654,23 Oct 2020 07:48:10.505,23 Oct 2020 07:55:36.083,445.579
1655,23 Oct 2020 15:41:41.682,23 Oct 2020 15:51:48.992,607.310
1656,23 Oct 2020 17:18:37.646,23 Oct 2020 17:29:55.903,678.257
1657,24 Oct 2020 05:14:27.880,24 Oct 2020 05:25:25.782,657.902
1658,24 Oct 2020 06:52:19.682,24 Oct 2020 07:02:58.095,638.414
1659,24 Oct 2020 14:49:33.512,24 Oct 2020 14:55:40.717,367.205
1660,24 Oct 2020 16:23:40.633,24 Oct 2020 16:35:05.175,684.542
1661,24 Oct 2020 18:02:43.152,24 Oct 2020 18:12:16.479,573.328
1662,25 Oct 2020 04:20:49.398,25 Oct 2020 04:28:12.103,442.706
1663,25 Oct 2020 05:57:10.508,25 Oct 2020 06:08:47.104,696.596
1664,25 Oct 2020 07:35:53.786,25 Oct 2020 07:44:17.102,503.316
1665,25 Oct 2020 15:30:08.535,25 Oct 2020 15:39:40.161,571.626
1666,25 Oct 2020 17:06:30.843,25 Oct 2020 17:18:00.996,690.153
1667,25 Oct 2020 18:48:46.022,25 Oct 2020 18:53:13.716,267.694
1668,26 Oct 2020 05:02:37.867,26 Oct 2020 05:13:08.977,631.110
1669,26 Oct 2020 06:40:14.829,26 Oct 2020 06:51:15.883,661.054
1670,26 Oct 2020 08:20:36.861,26 Oct 2020 08:23:54.817,197.956
1671,26 Oct 2020 14:38:37.699,26 Oct 2020 14:43:06.123,268.424
1672,26 Oct 2020 16:11:52.386,26 Oct 2020 16:23:02.718,670.331
1673,26 Oct 2020 17:50:17.354,26 Oct 2020 18:00:31.630,614.277
1674,27 Oct 2020 04:09:30.829,27 Oct 2020 04:15:11.607,340.778
1675,27 Oct 2020 05:45:12.865,27 Oct 2020 05:56:46.663,693.799
1676,27 Oct 2020 07:23:40.924,27 Oct 2020 07:32:51.743,550.819
1677,27 Oct 2020 15:18:40.385,27 Oct 2020 15:27:28.829,528.444
1678,27 Oct 2020 16:54:28.318,27 Oct 2020 17:06:04.220,695.902
1679,27 Oct 2020 18:35:31.498,27 Oct 2020 18:42:07.696,396.198
1680,28 Oct 2020 04:50:51.056,28 Oct 2020 05:00:46.443,595.387
1681,28 Oct 2020 06:28:11.586,28 Oct 2020 06:39:29.631,678.045
1682,28 Oct 2020 08:07:50.414,28 Oct 2020 08:13:12.146,321.732
1683,28 Oct 2020 14:28:28.036,28 Oct 2020 14:29:47.931,79.895
1684,28 Oct 2020 16:00:08.115,28 Oct 2020 16:10:58.690,650.575
1685,28 Oct 2020 17:37:57.754,28 Oct 2020 17:48:43.139,645.386
1686,29 Oct 2020 03:58:50.518,29 Oct 2020 04:01:29.881,159.363
1687,29 Oct 2020 05:33:16.991,29 Oct 2020 05:44:42.054,685.063
1688,29 Oct 2020 07:11:30.905,29 Oct 2020 07:21:21.050,590.145
1689,29 Oct 2020 15:07:18.016,29 Oct 2020 15:15:14.223,476.207
1690,29 Oct 2020 16:42:29.882,29 Oct 2020 16:54:05.761,695.879
1691,29 Oct 2020 18:22:40.158,29 Oct 2020 18:30:41.392,481.234
1692,30 Oct 2020 04:39:08.436,30 Oct 2020 04:48:17.123,548.687
1693,30 Oct 2020 06:16:09.885,30 Oct 2020 06:27:39.437,689.551
1694,30 Oct 2020 07:55:22.574,30 Oct 2020 08:02:08.317,405.743
1695,30 Oct 2020 15:48:27.954,30 Oct 2020 15:58:52.988,625.034
1696,30 Oct 2020 17:25:43.519,30 Oct 2020 17:36:51.787,668.269
1697,31 Oct 2020 05:21:23.097,31 Oct 2020 05:32:33.033,669.936
1698,31 Oct 2020 06:59:23.136,31 Oct 2020 07:09:45.618,622.482
1699,31 Oct 2020 14:56:02.832,31 Oct 2020 15:02:54.959,412.127
1700,31 Oct 2020 16:30:35.418,31 Oct 2020 16:42:05.722,690.304
1701,31 Oct 2020 18:10:01.378,31 Oct 2020 18:19:05.314,543.936
1702,1 Nov 2020 04:27:31.706,1 Nov 2020 04:35:39.231,487.526
1703,1 Nov 2020 06:04:09.714,1 Nov 2020 06:15:45.317,695.604
1704,1 Nov 2020 07:43:02.798,1 Nov 2020 07:50:53.875,471.077
1705,1 Nov 2020 15:36:52.130,1 Nov 2020 15:46:45.400,593.270
1706,1 Nov 2020 17:13:34.090,1 Nov 2020 17:24:58.087,683.997
1707,1 Nov 2020 18:57:01.483,1 Nov 2020 18:59:11.278,129.794
1708,2 Nov 2020 05:09:31.519,2 Nov 2020 05:20:19.244,647.725
1709,2 Nov 2020 06:47:17.275,2 Nov 2020 06:58:05.833,648.558
1710,2 Nov 2020 08:28:55.352,2 Nov 2020 08:29:16.776,21.424
1711,2 Nov 2020 14:44:57.837,2 Nov 2020 14:50:28.058,330.221
1712,2 Nov 2020 16:18:44.873,2 Nov 2020 16:30:04.156,679.284
1713,2 Nov 2020 17:57:31.388,2 Nov 2020 18:07:23.129,591.742
1714,3 Nov 2020 04:16:04.287,3 Nov 2020 04:22:49.255,404.968
1715,3 Nov 2020 05:52:11.109,3 Nov 2020 06:03:47.235,696.126
1716,3 Nov 2020 07:30:47.853,3 Nov 2020 07:39:32.067,524.214
1717,3 Nov 2020 15:25:20.993,3 Nov 2020 15:34:35.594,554.601
1718,3 Nov 2020 17:01:29.101,3 Nov 2020 17:13:02.373,693.272
1719,3 Nov 2020 18:43:10.486,3 Nov 2020 18:48:39.971,329.485
1720,4 Nov 2020 04:57:42.748,4 Nov 2020 05:08:00.147,617.399
1721,4 Nov 2020 06:35:13.109,4 Nov 2020 06:46:21.917,668.809
1722,4 Nov 2020 08:15:13.465,4 Nov 2020 08:19:31.039,257.575
1723,4 Nov 2020 14:34:12.241,4 Nov 2020 14:37:44.311,212.070
1724,4 Nov 2020 16:06:58.274,4 Nov 2020 16:18:01.052,662.778
1725,4 Nov 2020 17:45:08.301,4 Nov 2020 17:55:36.641,628.339
1726,5 Nov 2020 04:04:55.513,5 Nov 2020 04:09:37.738,282.225
1727,5 Nov 2020 05:40:14.179,5 Nov 2020 05:51:45.081,690.902
1728,5 Nov 2020 07:18:36.262,5 Nov 2020 07:28:04.386,568.124
1729,5 Nov 2020 15:13:55.136,5 Nov 2020 15:22:23.010,507.874
1730,5 Nov 2020 16:49:28.304,5 Nov 2020 17:01:04.880,696.577
1731,5 Nov 2020 18:30:07.984,5 Nov 2020 18:37:23.148,435.164
1732,6 Nov 2020 04:45:57.534,6 Nov 2020 04:55:34.941,577.407
1733,6 Nov 2020 06:23:10.511,6 Nov 2020 06:34:34.014,683.503
1734,6 Nov 2020 08:02:37.292,6 Nov 2020 08:08:37.027,359.734
1735,6 Nov 2020 15:55:15.696,6 Nov 2020 16:05:56.345,640.649
1736,6 Nov 2020 17:32:51.022,6 Nov 2020 17:43:46.878,655.857
1737,7 Nov 2020 05:28:19.097,7 Nov 2020 05:39:38.668,679.571
1738,7 Nov 2020 07:06:27.235,7 Nov 2020 07:16:31.662,604.427
